
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
20,0,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

Time,Cell,ph1,ph7,ph13,pd,mh1,mh7,mh13,md,ph11,ph17,ph113,ph77,ph1313,ph713,
,Cell: 62,0,0,561,0,0,0,337,0,0,0,0,0,4507,0,
,Cell: 63,0,0,570,0,0,0,379,0,0,0,0,0,4825,0,
,Cell: 64,0,0,575,0,0,0,346,0,0,0,0,0,4489,0,
,Cell: 65,0,0,618,0,0,0,340,0,0,0,0,0,4554,0,
,Cell: 66,0,0,541,0,0,0,316,0,0,0,0,0,4184,0,
,Cell: 67,0,0,553,0,0,0,330,0,0,0,0,0,4819,0,
,Cell: 68,0,0,603,0,0,0,340,0,0,0,0,0,4531,0,
,Cell: 69,0,0,538,0,0,0,322,0,0,0,0,0,4165,0,
,Cell: 70,0,0,595,0,0,0,354,0,0,0,0,0,4792,0,
,Cell: 71,0,0,643,0,0,0,342,0,0,0,0,0,4593,0,
,Cell: 72,0,0,553,0,0,0,333,0,0,0,0,0,4590,0,
,Cell: 73,0,0,600,0,0,0,356,0,0,0,0,0,4737,0,
,Cell: 74,0,0,520,0,0,0,305,0,0,0,0,0,4182,0,
,Cell: 75,0,0,609,0,0,0,355,0,0,0,0,0,4492,0,
,Cell: 76,0,0,609,0,0,0,355,0,0,0,0,0,4492,0,
,Cell: 77,0,0,553,0,0,0,333,0,0,0,0,0,4590,0,
,Cell: 78,0,0,600,0,0,0,356,0,0,0,0,0,4737,0,
,Cell: 79,0,0,520,0,0,0,305,0,0,0,0,0,4182,0,

Time: 16,Cell: 80,0,0,572,0,0,0,314,0,0,0,0,0,4324,0,
,Cell: 81,0,0,583,0,0,0,355,0,0,0,0,0,4909,0,
,Cell: 82,0,0,582,0,0,0,360,0,0,0,0,0,5017,0,
,Cell: 83,0,0,585,0,0,0,350,0,0,0,0,0,4840,0,
,Cell: 64,0,0,605,0,0,0,359,0,0,0,0,0,4760,0,
,Cell: 65,0,0,569,0,0,0,336,0,0,0,0,0,4796,0,
,Cell: 66,0,0,562,0,0,0,326,0,0,0,0,0,4426,0,
,Cell: 67,0,0,569,0,0,0,352,0,0,0,0,0,4981,0,
,Cell: 68,0,0,607,0,0,0,364,0,0,0,0,0,4772,0,
,Cell: 69,0,0,591,0,0,0,334,0,0,0,0,0,4426,0,
,Cell: 70,0,0,570,0,0,0,367,0,0,0,0,0,5056,0,
,Cell: 71,0,0,597,0,0,0,361,0,0,0,0,0,4914,0,
,Cell: 72,0,0,567,0,0,0,353,0,0,0,0,0,4777,0,
