
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
20,0,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,

Time,Cell,ph1,ph7,ph13,pd,mh1,mh7,mh13,md,ph11,ph17,ph113,ph77,ph1313,ph713,
,Cell: 37,0,0,0,0,0,0,303,0,0,0,0,0,0,0,
,Cell: 38,0,0,0,0,0,0,354,0,0,0,0,0,0,0,
,Cell: 39,0,0,0,0,0,0,319,0,0,0,0,0,0,0,

Time: 10.0019,Cell: 40,0,0,0,0,0,0,301,0,0,0,0,0,0,0,
,Cell: 41,0,0,0,0,0,0,344,0,0,0,0,0,0,0,
,Cell: 42,0,0,0,0,0,0,297,0,0,0,0,0,0,0,
,Cell: 43,0,0,0,0,0,0,315,0,0,0,0,0,0,0,
,Cell: 44,0,0,0,0,0,0,316,0,0,0,0,0,0,0,
,Cell: 45,0,0,0,0,0,0,308,0,0,0,0,0,0,0,
,Cell: 46,0,0,0,0,0,0,340,0,0,0,0,0,0,0,
,Cell: 47,0,0,0,0,0,0,305,0,0,0,0,0,0,0,
,Cell: 48,0,0,0,0,0,0,316,0,0,0,0,0,0,0,
,Cell: 49,0,0,0,0,0,0,274,0,0,0,0,0,0,0,
,Cell: 50,0,0,0,0,0,0,333,0,0,0,0,0,0,0,
,Cell: 51,0,0,0,0,0,0,321,0,0,0,0,0,0,0,
,Cell: 52,0,0,0,0,0,0,319,0,0,0,0,0,0,0,
,Cell: 53,0,0,0,0,0,0,320,0,0,0,0,0,0,0,
,Cell: 54,0,0,0,0,0,0,360,0,0,0,0,0,0,0,
,Cell: 55,0,0,0,0,0,0,335,0,0,0,0,0,0,0,
,Cell: 56,0,0,0,0,0,0,308,0,0,0,0,0,0,0,
,Cell: 57,0,0,0,0,0,0,305,0,0,0,0,0,0,0,
,Cell: 58,0,0,0,0,0,0,354,0,0,0,0,0,0,0,
,Cell: 59,0,0,0,0,0,0,334,0,0,0,0,0,0,0,

Time: 11.002,Cell: 60,0,0,0,0,0,0,326,0,0,0,0,0,0,0,
,Cell: 61,0,0,0,0,0,0,367,0,0,0,0,0,0,0,
,Cell: 62,0,0,0,0,0,0,310,0,0,0,0,0,0,0,
,Cell: 63,0,0,0,0,0,0,322,0,0,0,0,0,0,0,
,Cell: 44,0,0,0,0,0,0,330,0,0,0,0,0,0,0,
,Cell: 45,0,0,0,0,0,0,326,0,0,0,0,0,0,0,
,Cell: 46,0,0,0,0,0,0,364,0,0,0,0,0,0,0,
,Cell: 47,0,0,0,0,0,0,317,0,0,0,0,0,0,0,
,Cell: 48,0,0,0,0,0,0,317,0,0,0,0,0,0,0,
,Cell: 49,0,0,0,0,0,0,292,0,0,0,0,0,0,0,
